,osmid,geometry,x,y,highway,ref
6532012975,6532012975,POINT (103.9045758 1.409089299999993),103.9045758,1.4090893,,
6532012978,6532012978,POINT (103.9042819 1.408784899999993),103.9042819,1.4087849,,
6532012981,6532012981,POINT (103.9046017 1.40926149999999),103.9046017,1.4092615,,
5928098748,5928098748,POINT (103.8911559 1.3925563),103.8911559,1.3925563,,
4005075990,4005075990,POINT (103.8970935 1.410267699999996),103.8970935,1.4102677,,
4005075995,4005075995,POINT (103.8987183 1.412647800000005),103.8987183,1.4126478,,
4005076005,4005076005,POINT (103.8982076 1.41285849999999),103.8982076,1.4128585,,
5680984303,5680984303,POINT (103.8958149 1.401393499999994),103.8958149,1.4013935,,
4005076090,4005076090,POINT (103.8977662 1.412364400000002),103.8977662,1.4123644,,
4005076092,4005076092,POINT (103.8999715 1.412701699999998),103.8999715,1.4127017,,
6498000023,6498000023,POINT (103.9072798 1.392830099999983),103.9072798,1.3928301,,
6498000024,6498000024,POINT (103.9087276 1.391279299999991),103.9087276,1.3912793,,
6498000026,6498000026,POINT (103.9089784 1.391001799999998),103.9089784,1.3910018,,
4005076190,4005076190,POINT (103.8972324 1.4111146),103.8972324,1.4111146,,
4005076194,4005076194,POINT (103.8983002 1.412042899999994),103.8983002,1.4120429,,
4005076195,4005076195,POINT (103.8981949 1.41211069999999),103.8981949,1.4121107,,
4005076196,4005076196,POINT (103.9001365 1.412096299999996),103.9001365,1.4120963,,
4724595988,4724595988,POINT (103.9045108 1.387538599999984),103.9045108,1.3875386,,
4005076289,4005076289,POINT (103.8992352 1.412254199999999),103.8992352,1.4122542,,
3063323990,3063323990,POINT (103.8989189 1.394619299999991),103.8989189,1.3946193,,
3063324013,3063324013,POINT (103.8990234 1.394640499999992),103.8990234,1.3946405,,
3063324021,3063324021,POINT (103.8974264 1.394688999999985),103.8974264,1.394689,,
3063324108,3063324108,POINT (103.901093 1.394345699999988),103.901093,1.3943457,,
5256486376,5256486376,POINT (103.8957039 1.405774499999985),103.8957039,1.4057745,,
5467446937,5467446937,POINT (103.8894149 1.39870589999999),103.8894149,1.3987059,,
5467446939,5467446939,POINT (103.8895702 1.398333099999981),103.8895702,1.3983331,,
4701920929,4701920929,POINT (103.8949202 1.39586249999999),103.8949202,1.3958625,,
4701920933,4701920933,POINT (103.8945262 1.395643499999994),103.8945262,1.3956435,,
5256748785,5256748785,POINT (103.9056836 1.415287399999987),103.9056836,1.4152874,,
5256748793,5256748793,POINT (103.9048183 1.413918399999987),103.9048183,1.4139184,,
4598898419,4598898419,POINT (103.9044038 1.394512299999995),103.9044038,1.3945123,,
4598898423,4598898423,POINT (103.902192 1.398947499999992),103.902192,1.3989475,,
4598898428,4598898428,POINT (103.9035036 1.400668300000006),103.9035036,1.4006683,,
5256748804,5256748804,POINT (103.8981558 1.408467899999988),103.8981558,1.4084679,,
5913091862,5913091862,POINT (103.8995706 1.386019699999985),103.8995706,1.3860197,,
3063324469,3063324469,POINT (103.9017211 1.394508699999986),103.9017211,1.3945087,,
2813304691,2813304691,POINT (103.8957133 1.388052499999995),103.8957133,1.3880525,,
2813304694,2813304694,POINT (103.8960998 1.387221199999994),103.8960998,1.3872212,,
2813304695,2813304695,POINT (103.8959054 1.387291199999993),103.8959054,1.3872912,,
3063324544,3063324544,POINT (103.8994258 1.394927499999986),103.8994258,1.3949275,,
6649847695,6649847695,POINT (103.9162673 1.3962681),103.9162673,1.3962681,,
3063324588,3063324588,POINT (103.8987337 1.394975999999984),103.8987337,1.394976,,
4042301480,4042301480,POINT (103.9171803 1.416119999999991),103.9171803,1.41612,,
4042301481,4042301481,POINT (103.9162678 1.416160799999999),103.9162678,1.4161608,,
4042301485,4042301485,POINT (103.9165279 1.417004999999996),103.9165279,1.417005,,
5917941846,5917941846,POINT (103.8964016 1.396192699999994),103.8964016,1.3961927,,
5917941847,5917941847,POINT (103.8963547 1.396213199999988),103.8963547,1.3962132,,
5917941848,5917941848,POINT (103.8962549 1.396260899999999),103.8962549,1.3962609,,
3063324776,3063324776,POINT (103.899409 1.39479049999998),103.899409,1.3947905,,
5256683738,5256683738,POINT (103.9173549 1.400581099999986),103.9173549,1.4005811,,
5256683748,5256683748,POINT (103.9087947 1.388926399999981),103.9087947,1.3889264,,
5256683761,5256683761,POINT (103.9080973 1.390722900000001),103.9080973,1.3907229,,
5256683762,5256683762,POINT (103.9082143 1.390823699999989),103.9082143,1.3908237,,
5256683763,5256683763,POINT (103.9123722 1.391643199999983),103.9123722,1.3916432,,
5256683767,5256683767,POINT (103.9126848 1.391665399999997),103.9126848,1.3916654,,
3781992710,3781992710,POINT (103.9290641 1.401682599999998),103.9290641,1.4016826,,
5936095561,5936095561,POINT (103.8972274 1.410181599999992),103.8972274,1.4101816,,
3063325002,3063325002,POINT (103.8987004 1.395113299999982),103.8987004,1.3951133,,
4491747715,4491747715,POINT (103.8929472 1.418836799999987),103.8929472,1.4188368,,
4491747716,4491747716,POINT (103.893988 1.418716099999994),103.893988,1.4187161,,
4491747717,4491747717,POINT (103.893888 1.419396999999986),103.893888,1.419397,,
369140109,369140109,POINT (103.892433 1.389521700000004),103.892433,1.3895217,traffic_signals,
5683978637,5683978637,POINT (103.8993747 1.411169699999987),103.8993747,1.4111697,,
5683978638,5683978638,POINT (103.8996926 1.411822899999987),103.8996926,1.4118229,,
5683978639,5683978639,POINT (103.899411 1.412616599999992),103.899411,1.4126166,,
5184594329,5184594329,POINT (103.9100282 1.406798099999987),103.9100282,1.4067981,,
5681488321,5681488321,POINT (103.8935238 1.393911699999983),103.8935238,1.3939117,,
5681488322,5681488322,POINT (103.9240939 1.393465699999983),103.9240939,1.3934657,,
5184594373,5184594373,POINT (103.9034857 1.411545099999999),103.9034857,1.4115451,,
5184594389,5184594389,POINT (103.9020659 1.411893299999989),103.9020659,1.4118933,,
5184594390,5184594390,POINT (103.9026965 1.411142899999994),103.9026965,1.4111429,,
5184594401,5184594401,POINT (103.9027542 1.411226899999995),103.9027542,1.4112269,,
5184594402,5184594402,POINT (103.9026075 1.410976199999989),103.9026075,1.4109762,,
5184594406,5184594406,POINT (103.9021797 1.411128999999986),103.9021797,1.411129,,
6498066930,6498066930,POINT (103.9122249 1.397005),103.9122249,1.397005,,
6498066940,6498066940,POINT (103.9120076 1.396692099999995),103.9120076,1.3966921,,
5256421912,5256421912,POINT (103.9004906 1.4009217),103.9004906,1.4009217,,
5256421920,5256421920,POINT (103.9018115 1.399710999999993),103.9018115,1.399711,,
5910864487,5910864487,POINT (103.9071947 1.387143199999994),103.9071947,1.3871432,,
5910864488,5910864488,POINT (103.9068192 1.386184599999998),103.9068192,1.3861846,,
5467447913,5467447913,POINT (103.8896059 1.398077499999985),103.8896059,1.3980775,,
5467447914,5467447914,POINT (103.8896964 1.398064699999984),103.8896964,1.3980647,,
369468188,369468188,POINT (103.8961358 1.395727999999999),103.8961358,1.395728,,
369468189,369468189,POINT (103.8946884 1.396090799999985),103.8946884,1.3960908,traffic_signals,
369468200,369468200,POINT (103.8990599 1.395030000000002),103.8990599,1.39503,traffic_signals,
5218804559,5218804559,POINT (103.900056 1.415589599999995),103.900056,1.4155896,,
5218804560,5218804560,POINT (103.8998174 1.415700199999986),103.8998174,1.4157002,,
5218804561,5218804561,POINT (103.8994104 1.4155456),103.8994104,1.4155456,,
5218804562,5218804562,POINT (103.8996616 1.416153099999989),103.8996616,1.4161531,,
5218804563,5218804563,POINT (103.8995513 1.415482300000005),103.8995513,1.4154823,,
5218804564,5218804564,POINT (103.8997923 1.416066299999983),103.8997923,1.4160663,,
5218804565,5218804565,POINT (103.8996944 1.415417999999986),103.8996944,1.415418,,
5218804579,5218804579,POINT (103.8992435 1.414412500000002),103.8992435,1.4144125,,
369468292,369468292,POINT (103.9014832 1.394183499999998),103.9014832,1.3941835,traffic_signals,
6498001989,6498001989,POINT (103.9057638 1.398071299999987),103.9057638,1.3980713,,
6498001990,6498001990,POINT (103.9055888 1.397833299999983),103.9055888,1.3978333,,
5256291403,5256291403,POINT (103.8943054 1.389459999999996),103.8943054,1.38946,,
5256291409,5256291409,POINT (103.8936102 1.391004599999992),103.8936102,1.3910046,,
5256291410,5256291410,POINT (103.8935576 1.390845799999995),103.8935576,1.3908458,,
5256291411,5256291411,POINT (103.8947627 1.390370299999992),103.8947627,1.3903703,,
5556118622,5556118622,POINT (103.9094824 1.408867499999988),103.9094824,1.4088675,,
369140970,369140970,POINT (103.8928504 1.391171399999993),103.8928504,1.3911714,,
369468656,369468656,POINT (103.9014472 1.394084499999982),103.9014472,1.3940845,traffic_signals,
3782124791,3782124791,POINT (103.9108379 1.421342799999977),103.9108379,1.4213428,,
3782124792,3782124792,POINT (103.9113037 1.421337999999993),103.9113037,1.421338,,
3782124793,3782124793,POINT (103.9107642 1.42137549999999),103.9107642,1.4213755,,
4724598090,4724598090,POINT (103.904787 1.387511399999987),103.904787,1.3875114,,
4604732761,4604732761,POINT (103.9040598 1.415281600000002),103.9040598,1.4152816,,
4604732771,4604732771,POINT (103.8885638 1.42215189999999),103.8885638,1.4221519,,
4604732781,4604732781,POINT (103.8936157 1.416533299999986),103.8936157,1.4165333,,
4604732785,4604732785,POINT (103.8936311 1.416107599999989),103.8936311,1.4161076,,
4598834586,4598834586,POINT (103.8968148 1.40301629999999),103.8968148,1.4030163,,
369141151,369141151,POINT (103.8930157 1.391639399999983),103.8930157,1.3916394,,
5256422835,5256422835,POINT (103.9016077 1.400432299999998),103.9016077,1.4004323,,
5256422836,5256422836,POINT (103.9014513 1.400526100000005),103.9014513,1.4005261,,
3063326188,3063326188,POINT (103.8992134 1.395368399999992),103.8992134,1.3953684,,
1378199106,1378199106,POINT (103.9229086 1.395347899999993),103.9229086,1.3953479,,
1378199110,1378199110,POINT (103.9240569 1.393426900000001),103.9240569,1.3934269,,
5256291924,5256291924,POINT (103.9019658 1.390194699999988),103.9019658,1.3901947,,
5256291926,5256291926,POINT (103.9020516 1.38938509999998),103.9020516,1.3893851,,
4042303093,4042303093,POINT (103.9172944 1.415263099999988),103.9172944,1.4152631,,
4042303094,4042303094,POINT (103.923581 1.41015649999999),103.923581,1.4101565,,
4042303096,4042303096,POINT (103.9236849 1.410644199999987),103.9236849,1.4106442,,
4042303098,4042303098,POINT (103.9271815 1.406440399999991),103.9271815,1.4064404,,
4042303104,4042303104,POINT (103.9256306 1.405073999999989),103.9256306,1.405074,,
4042303105,4042303105,POINT (103.92453 1.404813599999989),103.92453,1.4048136,,
4042303114,4042303114,POINT (103.9259893 1.404106299999989),103.9259893,1.4041063,,
4042303120,4042303120,POINT (103.9249441 1.406341900000001),103.9249441,1.4063419,,
4042303128,4042303128,POINT (103.9248233 1.407732899999987),103.9248233,1.4077329,,
5928560447,5928560447,POINT (103.8921502 1.394455399999988),103.8921502,1.3944554,,
4002522951,4002522951,POINT (103.8994337 1.401122199999985),103.8994337,1.4011222,,
4002522968,4002522968,POINT (103.89909 1.401267499999978),103.89909,1.4012675,,
369469280,369469280,POINT (103.9054033 1.392145899999996),103.9054033,1.3921459,traffic_signals,
6791669639,6791669639,POINT (103.9042054 1.405325899999982),103.9042054,1.4053259,,
6817425280,6817425280,POINT (103.9064504 1.398821400000002),103.9064504,1.3988214,,
6817425281,6817425281,POINT (103.9063394 1.398688699999989),103.9063394,1.3986887,,
4002523027,4002523027,POINT (103.9000554 1.401294599999998),103.9000554,1.4012946,,
4002523071,4002523071,POINT (103.8996467 1.401647799999986),103.8996467,1.4016478,,
5314553792,5314553792,POINT (103.894482 1.391711400000002),103.894482,1.3917114,,
5314553794,5314553794,POINT (103.8942452 1.39200389999999),103.8942452,1.3920039,,
4002523082,4002523082,POINT (103.8996781 1.4017219),103.8996781,1.4017219,,
3786057736,3786057736,POINT (103.9025148 1.395432599999991),103.9025148,1.3954326,,
3786057737,3786057737,POINT (103.9027628 1.39563819999999),103.9027628,1.3956382,,
3786057738,3786057738,POINT (103.9026103 1.395375299999992),103.9026103,1.3953753,,
3786057739,3786057739,POINT (103.9028127 1.395579999999993),103.9028127,1.39558,,
4002523199,4002523199,POINT (103.9001201 1.401447499999992),103.9001201,1.4014475,,
4002523213,4002523213,POINT (103.89959 1.401491399999991),103.89959,1.4014914,,
369469542,369469542,POINT (103.9002053 1.394655099999988),103.9002053,1.3946551,,
5083408488,5083408488,POINT (103.9020863 1.404353399999995),103.9020863,1.4043534,,
5083408487,5083408487,POINT (103.9022975 1.405587899999993),103.9022975,1.4055879,,
5083408489,5083408489,POINT (103.902432 1.404999699999994),103.902432,1.4049997,,
5556054120,5556054120,POINT (103.9101166 1.41941969999998),103.9101166,1.4194197,,
369469546,369469546,POINT (103.9047632 1.392652000000006),103.9047632,1.392652,,
5921941613,5921941613,POINT (103.9067473 1.392400599999988),103.9067473,1.3924006,,
3133450358,3133450358,POINT (103.8981007 1.389500199999997),103.8981007,1.3895002,,
3133450363,3133450363,POINT (103.8994928 1.390198999999985),103.8994928,1.390199,,
369141915,369141915,POINT (103.8905223 1.3942818),103.8905223,1.3942818,traffic_signals,
369141917,369141917,POINT (103.8936212 1.393424699999995),103.8936212,1.3934247,traffic_signals,
3063326914,3063326914,POINT (103.8944025 1.395715699999992),103.8944025,1.3957157,,
6696315114,6696315114,POINT (103.9232943 1.404955599999989),103.9232943,1.4049556,,
6696315136,6696315136,POINT (103.9221793 1.407546799999996),103.9221793,1.4075468,,
6696315146,6696315146,POINT (103.9222262 1.408668599999996),103.9222262,1.4086686,,
4002523402,4002523402,POINT (103.8993424 1.401863899999989),103.8993424,1.4018639,,
4002523403,4002523403,POINT (103.8946471 1.40212069999999),103.8946471,1.4021207,traffic_signals,
4002523404,4002523404,POINT (103.8945524 1.402133599999979),103.8945524,1.4021336,traffic_signals,
4002523407,4002523407,POINT (103.8910089 1.402658699999991),103.8910089,1.4026587,traffic_signals,
4715292944,4715292944,POINT (103.88918 1.390645199999998),103.88918,1.3906452,,
6696315153,6696315153,POINT (103.9213343 1.407036500000002),103.9213343,1.4070365,,
6696315170,6696315170,POINT (103.9202836 1.411084199999986),103.9202836,1.4110842,,
4715292959,4715292959,POINT (103.8898068 1.390423299999987),103.8898068,1.3904233,,
6696315174,6696315174,POINT (103.9175766 1.410700099999992),103.9175766,1.4107001,,
5556054321,5556054321,POINT (103.9103865 1.420300199999998),103.9103865,1.4203002,,
5556054328,5556054328,POINT (103.9105211 1.420754799999983),103.9105211,1.4207548,,
5556054329,5556054329,POINT (103.9105724 1.421076499999977),103.9105724,1.4210765,,
5284866465,5284866465,POINT (103.9057549 1.401377999999986),103.9057549,1.401378,,
5284866467,5284866467,POINT (103.9053968 1.400876),103.9053968,1.400876,,
1749002699,1749002699,POINT (103.9058255 1.415995199999986),103.9058255,1.4159952,,
6649850464,6649850464,POINT (103.9160769 1.397945299999999),103.9160769,1.3979453,,
6649850468,6649850468,POINT (103.9162396 1.398050499999993),103.9162396,1.3980505,,
369142425,369142425,POINT (103.8937421 1.393384299999998),103.8937421,1.3933843,traffic_signals,
4002523905,4002523905,POINT (103.8912025 1.404133800000003),103.8912025,1.4041338,traffic_signals,
4002523946,4002523946,POINT (103.8912167 1.404242899999986),103.8912167,1.4042429,traffic_signals,
4002523989,4002523989,POINT (103.8949825 1.405129899999986),103.8949825,1.4051299,,
4002524006,4002524006,POINT (103.900662 1.416412299999989),103.900662,1.4164123,,
4002524011,4002524011,POINT (103.9035955 1.418600599999985),103.9035955,1.4186006,,
4478315384,4478315384,POINT (103.8973354 1.389793799999991),103.8973354,1.3897938,traffic_signals,
4478315385,4478315385,POINT (103.8973126 1.389721399999992),103.8973126,1.3897214,traffic_signals,
4478315386,4478315386,POINT (103.8974595 1.38972539999999),103.8974595,1.3897254,,
6647098318,6647098318,POINT (103.9116279 1.396145299999982),103.9116279,1.3961453,,
6620359637,6620359637,POINT (103.9029327 1.398370299999993),103.9029327,1.3983703,,
6620359638,6620359638,POINT (103.9026296 1.398713500000001),103.9026296,1.3987135,,
6620359639,6620359639,POINT (103.902329 1.398235799999987),103.902329,1.3982358,,
6620359640,6620359640,POINT (103.9027123 1.399014699999981),103.9027123,1.3990147,,
1167567948,1167567948,POINT (103.9009545 1.40608949999998),103.9009545,1.4060895,traffic_signals,
1167567951,1167567951,POINT (103.9022787 1.409221699999985),103.9022787,1.4092217,traffic_signals,
1167567954,1167567954,POINT (103.9022329 1.409120899999996),103.9022329,1.4091209,traffic_signals,
1167567959,1167567959,POINT (103.9010845 1.40650029999998),103.9010845,1.4065003,,
5218413688,5218413688,POINT (103.9151733 1.392882900000002),103.9151733,1.3928829,,
5218413689,5218413689,POINT (103.9150269 1.3928444),103.9150269,1.3928444,,
5218413691,5218413691,POINT (103.9153849 1.392831799999989),103.9153849,1.3928318,,
1167567993,1167567993,POINT (103.8996971 1.410812799999988),103.8996971,1.4108128,traffic_signals,
1167567994,1167567994,POINT (103.9001992 1.410534899999977),103.9001992,1.4105349,,
1167568000,1167568000,POINT (103.9001284 1.410455299999995),103.9001284,1.4104553,,
1167568001,1167568001,POINT (103.8996556 1.410726499999981),103.8996556,1.4107265,traffic_signals,
3063328082,3063328082,POINT (103.8943554 1.3959466),103.8943554,1.3959466,crossing,
3865151142,3865151142,POINT (103.896484 1.38765229999998),103.896484,1.3876523,,
6905305125,6905305125,POINT (103.8923278 1.392287599999989),103.8923278,1.3922876,turning_circle,
4000099715,4000099715,POINT (103.896345 1.409689399999991),103.896345,1.4096894,,
4000099716,4000099716,POINT (103.8964746 1.402557499999991),103.8964746,1.4025575,,
4000099717,4000099717,POINT (103.8959092 1.402647499999997),103.8959092,1.4026475,,
4000099722,4000099722,POINT (103.8899326 1.402285200000001),103.8899326,1.4022852,,
4000099723,4000099723,POINT (103.8902889 1.402233799999989),103.8902889,1.4022338,,
4000099724,4000099724,POINT (103.9068686 1.414407699999987),103.9068686,1.4144077,,
4000099726,4000099726,POINT (103.9003244 1.415892699999992),103.9003244,1.4158927,,
3865151150,3865151150,POINT (103.8969696 1.38794539999999),103.8969696,1.3879454,,
3865151153,3865151153,POINT (103.8963329 1.388080399999992),103.8963329,1.3880804,,
3865151154,3865151154,POINT (103.8963114 1.388173599999998),103.8963114,1.3881736,,
3905778593,3905778593,POINT (103.8947374 1.403618799999998),103.8947374,1.4036188,traffic_signals,
3063328275,3063328275,POINT (103.8942372 1.396230699999992),103.8942372,1.3962307,,
3063328291,3063328291,POINT (103.8944983 1.39629219999999),103.8944983,1.3962922,crossing,
3063328486,3063328486,POINT (103.8946975 1.396484999999996),103.8946975,1.396485,,
3063328509,3063328509,POINT (103.8948271 1.396512499999991),103.8948271,1.3965125,,
5177257750,5177257750,POINT (103.9034984 1.400973199999991),103.9034984,1.4009732,,
5177257751,5177257751,POINT (103.9039714 1.401879899999992),103.9039714,1.4018799,,
5177257752,5177257752,POINT (103.9034421 1.400859599999992),103.9034421,1.4008596,,
5177257753,5177257753,POINT (103.9057738 1.401778199999999),103.9057738,1.4017782,,
5177257754,5177257754,POINT (103.9056198 1.401843099999985),103.9056198,1.4018431,,
5177257758,5177257758,POINT (103.9052912 1.403262499999985),103.9052912,1.4032625,,
5177257778,5177257778,POINT (103.9045997 1.401822299999988),103.9045997,1.4018223,turning_circle,
5177257786,5177257786,POINT (103.8960806 1.385887900000002),103.8960806,1.3858879,,
5177257793,5177257793,POINT (103.8970473 1.386201299999987),103.8970473,1.3862013,,
4033064860,4033064860,POINT (103.8922653 1.388058699999996),103.8922653,1.3880587,,
4033064862,4033064862,POINT (103.8923274 1.388037099999989),103.8923274,1.3880371,,
4033064865,4033064865,POINT (103.8924055 1.388009799999995),103.8924055,1.3880098,,
4033064866,4033064866,POINT (103.8924609 1.387990499999982),103.8924609,1.3879905,,
3865151259,3865151259,POINT (103.89672 1.388358199999981),103.89672,1.3883582,,
3865151260,3865151260,POINT (103.8968028 1.388321099999991),103.8968028,1.3883211,,
3865151261,3865151261,POINT (103.9112883 1.403431399999975),103.9112883,1.4034314,,
3865151267,3865151267,POINT (103.9107273 1.403847799999998),103.9107273,1.4038478,,
5218349037,5218349037,POINT (103.9139104 1.392735599999986),103.9139104,1.3927356,,
3865151269,3865151269,POINT (103.9111292 1.403882599999995),103.9111292,1.4038826,,
5218349044,5218349044,POINT (103.9132952 1.392868999999995),103.9132952,1.392869,,
3865151270,3865151270,POINT (103.9112305 1.403882899999996),103.9112305,1.4038829,,
5218349048,5218349048,POINT (103.9134577 1.393101799999989),103.9134577,1.3931018,,
5218349049,5218349049,POINT (103.9129346 1.392383899999998),103.9129346,1.3923839,,
4604735489,4604735489,POINT (103.8951953 1.417076499999989),103.8951953,1.4170765,,
4604735490,4604735490,POINT (103.8951367 1.417141199999988),103.8951367,1.4171412,,
4315525128,4315525128,POINT (103.8942453 1.394849099999997),103.8942453,1.3948491,,
5218349066,5218349066,POINT (103.9125736 1.39189309999999),103.9125736,1.3918931,traffic_signals,
5218349080,5218349080,POINT (103.9135268 1.390956199999994),103.9135268,1.3909562,traffic_signals,
5218349081,5218349081,POINT (103.9124364 1.391870999999992),103.9124364,1.391871,traffic_signals,
6791737417,6791737417,POINT (103.8942836 1.394824599999991),103.8942836,1.3948246,,
6791737420,6791737420,POINT (103.8938368 1.394381399999989),103.8938368,1.3943814,,
6651359371,6651359371,POINT (103.9153433 1.399812899999998),103.9153433,1.3998129,,
5218807952,5218807952,POINT (103.9033772 1.418406099999991),103.9033772,1.4184061,,
5218807955,5218807955,POINT (103.9036332 1.418332700000006),103.9036332,1.4183327,,
5218807956,5218807956,POINT (103.9037396 1.418329199999987),103.9037396,1.4183292,,
5218807960,5218807960,POINT (103.903966 1.4186439),103.903966,1.4186439,,
5218807961,5218807961,POINT (103.903634 1.418526499999986),103.903634,1.4185265,,
5218807962,5218807962,POINT (103.9035486 1.418484799999987),103.9035486,1.4184848,,
5218807965,5218807965,POINT (103.9067667 1.418444799999995),103.9067667,1.4184448,traffic_signals,
5743358117,5743358117,POINT (103.8948001 1.3948306),103.8948001,1.3948306,,
5743358118,5743358118,POINT (103.8948723 1.394806999999995),103.8948723,1.394807,,
5743358119,5743358119,POINT (103.8949515 1.394784199999984),103.8949515,1.3947842,,
5743358120,5743358120,POINT (103.8951632 1.394285199999988),103.8951632,1.3942852,,
5218807982,5218807982,POINT (103.9043865 1.417489799999991),103.9043865,1.4174898,,
5218807988,5218807988,POINT (103.9041278 1.41760329999999),103.9041278,1.4176033,,
5218807989,5218807989,POINT (103.9040382 1.417604999999986),103.9040382,1.417605,,
5218807995,5218807995,POINT (103.9036517 1.41712849999998),103.9036517,1.4171285,,
5218807996,5218807996,POINT (103.9041418 1.417409699999989),103.9041418,1.4174097,,
5218807997,5218807997,POINT (103.9035054 1.418562299999982),103.9035054,1.4185623,,
5218808001,5218808001,POINT (103.9043337 1.417027999999988),103.9043337,1.417028,,
5218808002,5218808002,POINT (103.9044218 1.417018599999992),103.9044218,1.4170186,,
5218808008,5218808008,POINT (103.904211 1.417262599999989),103.904211,1.4172626,,
5284344156,5284344156,POINT (103.9159494 1.399283899999981),103.9159494,1.3992839,,
5284344157,5284344157,POINT (103.9158767 1.399336199999995),103.9158767,1.3993362,,
5256422828,5256422828,POINT (103.9029166 1.400758099999984),103.9029166,1.4007581,,
4699894302,4699894302,POINT (103.9021594 1.405262799999991),103.9021594,1.4052628,,
5433798273,5433798273,POINT (103.9089247 1.405435799999986),103.9089247,1.4054358,,
6283702970,6283702970,POINT (103.8949303 1.406591999999994),103.8949303,1.406592,,
6283702971,6283702971,POINT (103.8949351 1.406715899999996),103.8949351,1.4067159,,
4488475328,4488475328,POINT (103.9112299 1.420588799999994),103.9112299,1.4205888,,
5104190503,5104190503,POINT (103.9005375 1.387181400000006),103.9005375,1.3871814,,
6540014323,6540014323,POINT (103.8949565 1.388322399999985),103.8949565,1.3883224,,
6540014324,6540014324,POINT (103.8949236 1.388215799999988),103.8949236,1.3882158,,
5104190511,5104190511,POINT (103.9006013 1.386681599999994),103.9006013,1.3866816,,
5278670971,5278670971,POINT (103.8929382 1.391415699999984),103.8929382,1.3914157,crossing,
5278670972,5278670972,POINT (103.8930554 1.391372699999982),103.8930554,1.3913727,crossing,
5278670973,5278670973,POINT (103.893081 1.391282700000001),103.893081,1.3912827,crossing,
5278670974,5278670974,POINT (103.8930494 1.391196599999983),103.8930494,1.3911966,crossing,
5921941614,5921941614,POINT (103.9067128 1.392366699999992),103.9067128,1.3923667,,
6897185662,6897185662,POINT (103.8901715 1.410848599999982),103.8901715,1.4108486,,
6897185663,6897185663,POINT (103.8903655 1.410542699999994),103.8903655,1.4105427,,
6897185665,6897185665,POINT (103.8900786 1.4106068),103.8900786,1.4106068,,
6897185666,6897185666,POINT (103.8904418 1.410590699999985),103.8904418,1.4105907,,
6897185668,6897185668,POINT (103.8905008 1.410878099999984),103.8905008,1.4108781,,
6897185669,6897185669,POINT (103.911626 1.41618049999998),103.911626,1.4161805,,
5278670976,5278670976,POINT (103.8930421 1.391176699999982),103.8930421,1.3911767,,
5278670978,5278670978,POINT (103.8931071 1.391353799999989),103.8931071,1.3913538,,
5278670979,5278670979,POINT (103.8931959 1.391370999999996),103.8931959,1.391371,crossing,
4604820875,4604820875,POINT (103.8982843 1.411773499999989),103.8982843,1.4117735,,
6829880303,6829880303,POINT (103.8903306 1.39284369999999),103.8903306,1.3928437,,
3071718431,3071718431,POINT (103.895643 1.387823999999986),103.895643,1.387824,,
3071718432,3071718432,POINT (103.8956236 1.387830299999998),103.8956236,1.3878303,,
3905778919,3905778919,POINT (103.8981571 1.411509299999987),103.8981571,1.4115093,traffic_signals,
3905778920,3905778920,POINT (103.8981028 1.41140349999999),103.8981028,1.4114035,traffic_signals,
3905778922,3905778922,POINT (103.895311 1.406619099999997),103.895311,1.4066191,traffic_signals,
3905778923,3905778923,POINT (103.894827 1.403605899999989),103.894827,1.4036059,traffic_signals,
4598903874,4598903874,POINT (103.9035778 1.388396799999998),103.9035778,1.3883968,,
4598903880,4598903880,POINT (103.9037019 1.38656559999999),103.9037019,1.3865656,,
4598903882,4598903882,POINT (103.9020838 1.392387299999979),103.9020838,1.3923873,,
4004983341,4004983341,POINT (103.9000102 1.403449699999983),103.9000102,1.4034497,,
3071718640,3071718640,POINT (103.8957022 1.388017999999993),103.8957022,1.388018,,
3071718641,3071718641,POINT (103.895686 1.388023199999988),103.895686,1.3880232,,
3071718648,3071718648,POINT (103.8951365 1.388245899999992),103.8951365,1.3882459,,
3071718649,3071718649,POINT (103.8951149 1.388252899999992),103.8951149,1.3882529,,
4504401270,4504401270,POINT (103.9151658 1.400626199999988),103.9151658,1.4006262,,
4504401275,4504401275,POINT (103.9150204 1.401098699999996),103.9150204,1.4010987,,
4504401277,4504401277,POINT (103.9145951 1.401067999999994),103.9145951,1.401068,,
4504401272,4504401272,POINT (103.9150793 1.40103399999999),103.9150793,1.401034,,
5743359421,5743359421,POINT (103.8953558 1.394216699999997),103.8953558,1.3942167,,
5743359422,5743359422,POINT (103.8952608 1.394250499999988),103.8952608,1.3942505,,
5743359426,5743359426,POINT (103.8954154 1.394569199999995),103.8954154,1.3945692,,
5743359427,5743359427,POINT (103.8949171 1.393662000000006),103.8949171,1.393662,,
5743359428,5743359428,POINT (103.8951159 1.393587499999985),103.8951159,1.3935875,,
5743359429,5743359429,POINT (103.8953552 1.394919399999996),103.8953552,1.3949194,,
5743359433,5743359433,POINT (103.8951964 1.394497899999995),103.8951964,1.3944979,,
5743359434,5743359434,POINT (103.8951692 1.39438899999999),103.8951692,1.394389,,
5743359435,5743359435,POINT (103.8952148 1.394138599999991),103.8952148,1.3941386,,
5743359444,5743359444,POINT (103.8950893 1.394815399999994),103.8950893,1.3948154,,
5743359447,5743359447,POINT (103.8954417 1.395060599999979),103.8954417,1.3950606,,
