,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,landuse,service,access,area,bridge,ref,junction,width
3683,6498000026,6498000024,0,692251219,False,41.588,"LINESTRING (103.9089784 1.391001799999998, 103.9087531 1.391252499999989, 103.9087276 1.391279299999991)",,service,,,,,,,,,,,
3684,4005076190,4005066695,0,397728865,False,8.546,"LINESTRING (103.8972324 1.4111146, 103.897301 1.411079899999997)",,service,,,,,driveway,,,,,,
3685,4005076190,4005075990,0,"[397728862, 644709550]",False,107.96099999999998,"LINESTRING (103.8972324 1.4111146, 103.8971165 1.410843299999976, 103.8971155 1.410814899999983, 103.8971155 1.410755999999989, 103.8971135 1.410740699999989, 103.8969617 1.41041589999998, 103.8969574 1.410390999999993, 103.8969608 1.410372299999993, 103.8969715 1.410354799999991, 103.8970935 1.410267699999996)",,service,,,,,driveway,,,,,,
3686,4005076190,4005076090,0,644709551,False,151.11,"LINESTRING (103.8972324 1.4111146, 103.8977662 1.412364400000002)",,service,,,,,driveway,,,,,,
3687,4005076194,4005075995,0,"[397459106, 397579051, 397579052]",True,196.638,"LINESTRING (103.8983002 1.412042899999994, 103.8987355 1.412878100000001, 103.8987123 1.412919000000005, 103.898708 1.412965800000002, 103.8987232 1.413010399999993, 103.8987553 1.41304469999999, 103.8987986 1.413062999999986, 103.8988457 1.41306189999999, 103.8988881 1.413041599999991, 103.8989186 1.413005799999988, 103.8989317 1.412960599999991, 103.8989252 1.412914099999991, 103.8989001 1.412874199999983, 103.898861 1.412848099999995, 103.8988146 1.412840300000006, 103.8987183 1.412647800000005)",Sumang Walk,residential,40,2,,,,,,,,,
3688,4005076195,4005066702,0,644249810,False,73.545,"LINESTRING (103.8981949 1.41211069999999, 103.8985293 1.412681399999992)",,service,,,,,driveway,,,,,,
3689,4005076195,4005076090,0,397728872,False,55.379,"LINESTRING (103.8981949 1.41211069999999, 103.8977662 1.412364400000002)",,service,,,,,driveway,,,,,,
3690,4005076195,4005076194,0,644709947,False,13.923,"LINESTRING (103.8981949 1.41211069999999, 103.8983002 1.412042899999994)",,service,,,,,driveway,,,,,,
3691,4724595988,5177295508,0,644627266,False,59.83,"LINESTRING (103.9045108 1.387538599999984, 103.90428 1.387888099999988, 103.9041929 1.387969599999994)",Rivervale Street,residential,50,2,,,,,,,,,
3692,4724595988,4724598090,0,479341050,True,31.439999999999998,"LINESTRING (103.9045108 1.387538599999984, 103.9046114 1.387507499999991, 103.9046845 1.3874964, 103.904787 1.387511399999987)",Rivervale Street,residential,50,1,,,,,,,,,
3693,4005076289,4005066696,0,397728870,False,19.022,"LINESTRING (103.8992352 1.412254199999999, 103.8993008 1.412412199999993)",,service,,,,,driveway,,,,,,
3694,4005076289,4005066700,0,644249939,False,69.46,"LINESTRING (103.8992352 1.412254199999999, 103.8988222 1.412430899999987, 103.8988098 1.412439399999999, 103.8988052 1.412445699999996, 103.8988031 1.412455699999991, 103.8988061 1.412473800000003, 103.8988525 1.412588999999975)",,service,,2,,,driveway,,,,,,
3695,4005076289,4005076196,0,"[644249940, 698232910, 698232911]",False,121.386,"LINESTRING (103.8992352 1.412254199999999, 103.899879 1.411968999999982, 103.9000148 1.411909699999982, 103.9000454 1.411911299999976, 103.9000668 1.411929299999999, 103.9001365 1.412096299999996)",,service,,2,,,driveway,,,,,,
3696,3063323990,242955719,0,627988648,True,33.417,"LINESTRING (103.8989189 1.394619299999991, 103.8990209 1.394901999999985)",Compassvale Road,tertiary,40,2,,,,,,,,,
3697,3063323990,3063324588,0,302094699,True,46.169,"LINESTRING (103.8989189 1.394619299999991, 103.8988787 1.394787499999997, 103.8988427 1.394871099999984, 103.8987337 1.394975999999984)",,tertiary_link,50,1,,,,,,,,,
3698,3063324013,5177295507,0,"[174049674, 655152294]",True,92.83699999999999,"LINESTRING (103.8990234 1.394640499999992, 103.8988745 1.39421409999998, 103.8987438 1.393853799999992)",Compassvale Road,tertiary,40,2,,,,,,,,,
3699,3063324021,370750093,0,32921222,False,130.68,"LINESTRING (103.8974264 1.394688999999985, 103.8975077 1.394925599999988, 103.8975427 1.394966799999997, 103.8975694 1.394980099999988, 103.8976765 1.394950299999993, 103.8977475 1.394965699999991, 103.8981066 1.394855699999986, 103.8981793 1.39508099999999, 103.8981927 1.395124199999995)",,service,,,,,driveway,private,,,,,
3700,3063324108,4459074818,0,448937466,True,34.269,"LINESTRING (103.901093 1.394345699999988, 103.9013754 1.394222100000002)",Compassvale Street,tertiary,50,3,,,,,,,,,
3701,3063324108,3063322690,0,302094709,True,49.586,"LINESTRING (103.901093 1.394345699999988, 103.9012444 1.394334299999989, 103.9013274 1.394341999999988, 103.9014042 1.394377899999993, 103.9015132 1.394441299999977)",,secondary_link,50,1,,,,,,,,,
3702,5256486376,4005007233,0,"[397722378, 703355659]",False,60.858999999999995,"LINESTRING (103.8957039 1.405774499999985, 103.8952911 1.405787099999984, 103.8951567 1.405791899999988)",,service,,2,,,driveway,,,,,,
3703,5467446939,5431516479,0,568273903,False,7.326,"LINESTRING (103.8895702 1.398333099999981, 103.8896357 1.398325800000003)",,footway,,,,,,,,,,,
3704,5467446939,5707186940,2,568273897,False,39.598000000000006,"LINESTRING (103.8895702 1.398333099999981, 103.889572 1.398345299999991, 103.8895582 1.398345999999993, 103.8895619 1.398371399999984, 103.8895358 1.398373499999987, 103.8895358 1.398388799999988, 103.8895053 1.398392399999995, 103.8895068 1.398408299999987, 103.8895604 1.398413400000001, 103.8895677 1.398378599999985, 103.889672 1.398372799999982, 103.8896733 1.398395099999995)",,,,,,,,,,,,,
3705,4701920929,5278671112,0,476708351,True,26.235,"LINESTRING (103.8949202 1.39586249999999, 103.8948367 1.39583429999999, 103.8947386 1.395801500000002, 103.8947009 1.395777999999987)",,primary_link,50,1,,,,,,,,,
3706,4701920929,5680984237,0,512918151,True,27.663,"LINESTRING (103.8949202 1.39586249999999, 103.8946835 1.395939299999984)",Compassvale Street,tertiary,50,3,,,,,,,,,
3707,4701920933,4315525128,0,"[512918152, 476692297, 717470516]",True,93.719,"LINESTRING (103.8945262 1.395643499999994, 103.8944431 1.39538869999999, 103.8943809 1.395235999999984, 103.8942453 1.394849099999997)",Sengkang East Road,primary,60,"['3', '4']",,,,,,,,,
3708,5256748785,368930452,0,646845858,False,52.317,"LINESTRING (103.9056836 1.415287399999987, 103.9053203 1.415586499999986)",Punggol Seventeenth Avenue,residential,50,2,,,,,,,,,
3709,5256748793,5256748785,0,543791042,False,233.42100000000002,"LINESTRING (103.9048183 1.413918399999987, 103.9058308 1.414610199999977, 103.9058442 1.41463299999998, 103.9058416 1.414662499999998, 103.9058268 1.414699999999997, 103.9055116 1.415072699999979, 103.905509 1.41510759999999, 103.905517 1.415133099999995, 103.9056836 1.415287399999987)",,service,,,,,,,,,,,
3710,4598898419,4598898420,0,"[464819514, 627717900]",False,155.916,"LINESTRING (103.9044038 1.394512299999995, 103.9038728 1.39367109999998, 103.9036578 1.393324899999976)",Rivervale Drive,service,,2,,,parking_aisle,,,,,,
3711,4598898419,5256347969,0,464819513,False,139.464,"LINESTRING (103.9044038 1.394512299999995, 103.9037722 1.394879700000003, 103.9037441 1.394927399999989, 103.9036703 1.395389899999992)",,service,,2,,,parking_aisle,,,,,,
3712,4598898419,5256347983,0,627682773,False,101.77,"LINESTRING (103.9044038 1.394512299999995, 103.9051934 1.394049099999998)",,service,,2,,,parking_aisle,,,,,,
3713,4598898423,368918178,0,645246524,False,23.012,"LINESTRING (103.902192 1.398947499999992, 103.9022715 1.399013799999986, 103.9023587 1.399069499999997)",,service,,2,,,driveway,,,,,,
3714,4598898428,4598672202,0,"[651981593, 620524555, 620524556, 651981590]",True,149.94400000000002,"LINESTRING (103.9035036 1.400668300000006, 103.9032502 1.400794299999994, 103.9029622 1.400939099999994, 103.9026296 1.401105299999997, 103.9022935 1.401263899999983)",Punggol Field,residential,50,"['3', '4', '2']",,,,,,,,,
3715,5256748804,4005070467,0,543791044,True,15.777999999999999,"LINESTRING (103.8981558 1.408467899999988, 103.8981707 1.408491999999998, 103.8981948 1.408506999999996, 103.8982231 1.408509799999998, 103.8982496 1.408499799999988, 103.898269 1.408478999999991)",,service,,,,,driveway,,,,,,
3716,5256748804,5256748794,0,543791043,True,17.442,"LINESTRING (103.8981558 1.408467899999988, 103.8980578 1.408590399999994)",,service,,,,,driveway,,,,,,
3717,3063324469,3063320788,0,302094696,True,62.891000000000005,"LINESTRING (103.9017211 1.394508699999986, 103.9017134 1.394318599999994, 103.9017362 1.394186299999987, 103.9018913 1.394001699999988)",,secondary_link,50,1,,,,,,,,,
3718,3063324469,369468292,0,448937551,True,44.913,"LINESTRING (103.9017211 1.394508699999986, 103.9015934 1.39435839999999, 103.9014832 1.394183499999998)",Punggol Road,secondary,60,3,,,,,,,,,
3719,2813304691,5178356818,0,276747652,False,18.978,"LINESTRING (103.8957133 1.388052499999995, 103.8957706 1.388037599999988, 103.8957632 1.388015599999988, 103.8958462 1.387985499999997)",203E,,,,,,,,,,,,
3720,2813304694,5178356818,0,276747652,False,141.523,"LINESTRING (103.8960998 1.387221199999994, 103.8962265 1.387614299999989, 103.8961972 1.3876289, 103.8961856 1.387666699999982, 103.8962747 1.387700199999993, 103.8962443 1.387767199999984, 103.8962066 1.387747300000009, 103.8961689 1.387822799999981, 103.8962108 1.387835399999986, 103.8961731 1.387900299999987, 103.8960976 1.387862599999985, 103.8960724 1.387903499999984, 103.8958462 1.387985499999997)",203E,,,,,,,,,,,,
3721,2813304695,5178356819,0,276747652,False,120.42599999999999,"LINESTRING (103.8959054 1.387291199999993, 103.8959131 1.387308299999993, 103.8958848 1.3873146, 103.8958974 1.387364899999994, 103.8959393 1.387353399999986, 103.8959445 1.387380599999998, 103.8960347 1.387355499999984, 103.8961374 1.387664599999988, 103.8961227 1.387696999999995, 103.8960882 1.387676099999986, 103.8960525 1.387748399999996, 103.896085 1.387768299999989, 103.8960787 1.387783999999999, 103.8958119 1.387873799999988)",203E,,,,,,,,,,,,
3722,2813304695,2813304694,0,276747652,False,22.969,"LINESTRING (103.8959054 1.387291199999993, 103.8960998 1.387221199999994)",203E,,,,,,,,,,,,
3723,2813304695,2813304694,1,276747663,False,22.969,"LINESTRING (103.8959054 1.387291199999993, 103.8960998 1.387221199999994)",203 MSCP,,,,,,,,,,,,
3724,3063324544,369469542,0,655154946,True,91.792,"LINESTRING (103.8994258 1.394927499999986, 103.9002053 1.394655099999988)",Compassvale Street,tertiary,50,2,,,,,,,,,
3725,3063324588,370750093,0,74549048,True,62.356,"LINESTRING (103.8987337 1.394975999999984, 103.8981927 1.395124199999995)",Compassvale Street,tertiary,50,2,,,,,,,,,
3726,4042301480,3782023012,0,712196802,False,59.815,"LINESTRING (103.9171803 1.416119999999991, 103.9171779 1.416172099999987, 103.9171578 1.416231099999991, 103.9169056 1.416571299999983)",,cycleway,,,,,,,,,,,
3727,4042301480,3789907076,0,375638843,False,38.502,"LINESTRING (103.9171803 1.416119999999991, 103.9171645 1.416033999999995, 103.9171149 1.415976399999976, 103.917021 1.415928099999996, 103.9169607 1.415879799999983)",,cycleway,,,,,,,,,,,
3728,4042301481,3789907076,0,375638841,False,84.367,"LINESTRING (103.9162678 1.416160799999999, 103.9163019 1.416140299999991, 103.9166727 1.415936899999992, 103.91673 1.415926099999987, 103.9168221 1.415923299999992, 103.9168842 1.415909999999995, 103.9169607 1.415879799999983)",,cycleway,,,,,,,,,,,
3729,4042301481,3789907080,0,375638841,False,67.142,"LINESTRING (103.9162678 1.416160799999999, 103.9159272 1.416373899999999, 103.9158656 1.416391299999992, 103.9157966 1.416385299999999, 103.9157353 1.416353799999994)",,cycleway,,,,,,,,,,,
3730,4042301485,3782023012,0,712196802,False,63.941,"LINESTRING (103.9165279 1.417004999999996, 103.9169056 1.416571299999983)",,cycleway,,,,,,,,,,,
3731,4042301485,3782023022,0,712196802,False,28.962,"LINESTRING (103.9165279 1.417004999999996, 103.9163442 1.417189699999987)",,cycleway,,,,,,,,,,,
3732,4042301485,4042301481,0,401826049,False,114.03800000000001,"LINESTRING (103.9165279 1.417004999999996, 103.9165141 1.416875999999989, 103.9164591 1.416826399999993, 103.9163089 1.416790199999983, 103.9162526 1.416756699999998, 103.9162284 1.416693599999997, 103.9162678 1.416160799999999)",,cycleway,,,,,,,,,,,
3733,5917941846,5917409357,0,626874320,True,58.321000000000005,"LINESTRING (103.8964016 1.396192699999994, 103.8962761 1.395847799999993, 103.8962701 1.395808899999996, 103.8962761 1.395763999999985, 103.8962839 1.395691599999988)",Compassvale Crescent,residential,50,1,,,,,,,,,
3734,5917941847,5256544291,0,626874321,True,77.27,"LINESTRING (103.8963547 1.396213199999988, 103.8966029 1.396862299999986)",Compassvale Crescent,residential,50,1,,,,,,,,,
3735,5917941847,5917941846,0,727356554,False,5.69,"LINESTRING (103.8963547 1.396213199999988, 103.8964016 1.396192699999994)",,service,,2,,,,,,,,,
3736,5917941848,5919694971,0,627069308,False,29.992,"LINESTRING (103.8962549 1.396260899999999, 103.8963487 1.396513799999996)",,service,,2,,,,,,,,,
3737,5917941848,5919694979,0,627069307,False,22.681,"LINESTRING (103.8962549 1.396260899999999, 103.8961825 1.396070199999998)",,service,,2,,,,,,,,,
3738,5917941848,5917941847,0,626874322,False,12.297,"LINESTRING (103.8962549 1.396260899999999, 103.8963547 1.396213199999988)",,service,,2,,,,,,,,,
3739,3063324776,1848076757,0,627988651,True,35.849,"LINESTRING (103.899409 1.39479049999998, 103.8990991 1.394879700000003)",Compassvale Street,tertiary,50,3,,,,,,,,,
3740,3063324776,3063324013,0,302094697,True,47.509,"LINESTRING (103.899409 1.39479049999998, 103.8992372 1.394774799999986, 103.8991713 1.394751599999986, 103.8990234 1.394640499999992)",,tertiary_link,50,1,,,,,,,,,
3741,5256683761,5256276512,0,"[683885369, 683885370, 683885371, 543738948]",False,131.773,"LINESTRING (103.9080973 1.390722900000001, 103.9077687 1.390684, 103.9075676 1.390595499999991, 103.9073073 1.390386299999992, 103.9071478 1.390224199999998, 103.9071062 1.390163799999998)",,service,,2,,,,,,,,,
3742,5256683761,5256683748,0,543784378,False,259.707,"LINESTRING (103.9080973 1.390722900000001, 103.9083494 1.39046549999999, 103.9086954 1.390084699999997, 103.9089516 1.389760299999999, 103.9091085 1.389517599999984, 103.909138 1.389415699999989, 103.9091434 1.389307099999986, 103.9091192 1.389214599999989, 103.9090817 1.389134199999981, 103.9090334 1.389080500000003, 103.9089127 1.388977299999983, 103.9087947 1.388926399999981)",,service,,2,,,,,,,,,
3743,5256683762,242958751,0,627064059,False,43.18,"LINESTRING (103.9082143 1.390823699999989, 103.9084823 1.39054259999998)",Rivervale Crescent,residential,50,2,,,,,,,,,
3744,5256683762,5256549150,0,627064058,False,46.813,"LINESTRING (103.9082143 1.390823699999989, 103.9079238 1.391128499999992)",Rivervale Crescent,residential,50,2,,,,,,,,,
3745,5256683762,5256683761,0,543784379,False,17.169,"LINESTRING (103.9082143 1.390823699999989, 103.9080973 1.390722900000001)",,service,,2,,,,,,,,,
3746,5256683763,6056218219,0,"[635658234, 620557604, 101129117, 539261594]",True,260.51000000000005,"LINESTRING (103.9123722 1.391643199999983, 103.9117644 1.390892000000005, 103.9117436 1.390852999999993, 103.9117303 1.390798999999986, 103.9117171 1.390744199999992, 103.9116923 1.390702599999995, 103.9116596 1.390678699999989, 103.9116188 1.390667999999982, 103.9115712 1.390675299999999, 103.91153 1.390697299999996, 103.9115021 1.390726499999989, 103.9114852 1.390768899999981, 103.9114844 1.39080169999999, 103.9114967 1.390835299999993, 103.9115277 1.390864499999988, 103.9115976 1.390898099999995, 103.9116631 1.390935199999989, 103.9117152 1.390978999999996, 103.9119986 1.3913182, 103.9120803 1.39142509999998)",Punggol Field Walk,residential,40,2,,,,,,,,,
3747,5256683767,5256683763,0,543784380,True,35.32,"LINESTRING (103.9126848 1.391665399999997, 103.9126021 1.391677499999988, 103.912527 1.391678199999998, 103.912472 1.391670799999989, 103.9123722 1.391643199999983)",,residential,50,1,,,,,,,,,
3748,5256683767,5218349065,0,620557608,True,25.471,"LINESTRING (103.9126848 1.391665399999997, 103.9125084 1.39181159999999)",Punggol Field Walk,residential,50,2,,,,,,,,,
3749,3781992710,1841630838,0,374823442,False,12.312,"LINESTRING (103.9290641 1.401682599999998, 103.9289617 1.40172479999998)",,,,,,,,,,,,,
3750,3781992710,1841630838,1,374824067,False,12.312,"LINESTRING (103.9290641 1.401682599999998, 103.9289617 1.40172479999998)",,,,,,,,,,,,,
3751,3781992710,1841111382,0,"[374824067, 180551414]",False,1719.3149999999998,"LINESTRING (103.9290641 1.401682599999998, 103.9291777 1.401629199999992, 103.9293503 1.401571999999995, 103.9295186 1.4015451, 103.9295568 1.401323799999992, 103.9294668 1.401308299999986, 103.9297929 1.399417599999991, 103.9293761 1.399331299999983, 103.9290695 1.399205899999989, 103.9287221 1.399141699999998, 103.9283094 1.399037599999987, 103.9266664 1.39835399999999, 103.9259259 1.398067499999975, 103.9252206 1.397700500000002, 103.9246623 1.397404599999996, 103.9245366 1.397430299999989, 103.9235402 1.396762999999996, 103.923507 1.396637399999997, 103.9232303 1.396413099999978, 103.9225043 1.395794600000003, 103.921414 1.394901399999996, 103.9204435 1.394095199999983, 103.9201214 1.393818599999997, 103.9197792 1.39346829999998, 103.9195452 1.393212999999978, 103.9197294 1.393053299999991, 103.9198543 1.392945000000002, 103.9199361 1.392874099999985)",,,,,,,,,,,,,
3752,3781992710,3781984625,0,374823442,False,8.562,"LINESTRING (103.9290641 1.401682599999998, 103.9291041 1.401748399999989)",,,,,,,,,,,,,
3753,5936095561,3905775803,0,"[639612232, 534665412, 628731768]",True,166.433,"LINESTRING (103.8972274 1.410181599999992, 103.8974781 1.410532299999995, 103.8976783 1.410854899999991, 103.89802 1.411449899999982)",Sumang Walk,residential,50,"['3', '2']",,,,,,,,,
3754,5936095561,4005075990,0,628731771,False,17.698,"LINESTRING (103.8972274 1.410181599999992, 103.8970935 1.410267699999996)",,service,,2,,,driveway,,,,,,
3755,3063325002,5178419689,0,302094714,True,52.085,"LINESTRING (103.8987004 1.395113299999982, 103.8988937 1.395109799999994, 103.8989944 1.395127199999999, 103.8990596 1.395166499999992, 103.8991291 1.395233999999984)",,tertiary_link,50,1,,,,,,,,,
3756,3063325002,369468200,0,479326876,True,41.022,"LINESTRING (103.8987004 1.395113299999982, 103.8990599 1.395030000000002)",Compassvale Street,tertiary,50,3,,,,,,,,,
3757,4491747717,5218719656,0,452365036,False,37.324,"LINESTRING (103.893888 1.419396999999986, 103.8938793 1.419556799999991, 103.8938507 1.419628399999994, 103.8937918 1.419707400000001)",,service,,,,,,,,,,,
3758,4491747717,4491747715,0,452365035,False,121.726,"LINESTRING (103.893888 1.419396999999986, 103.8929472 1.418836799999987)",,service,,,,,,,,,,,
3759,4491747717,4491747716,0,644831933,False,76.524,"LINESTRING (103.893888 1.419396999999986, 103.893988 1.418716099999994)",,service,,,,,,,,,,,
3760,369140109,242948451,0,445716740,True,10.412,"LINESTRING (103.892433 1.389521700000004, 103.892403 1.389432999999983)",Sengkang East Road,primary,60,,,,,,,,,,
3761,369140109,5278671033,0,445716690,True,4.518,"LINESTRING (103.892433 1.389521700000004, 103.8924717 1.389509299999991)",Compassvale Drive,tertiary,50,2,,,,,,,,,
3762,5683978637,5266887082,0,646936441,False,23.521,"LINESTRING (103.8993747 1.411169699999987, 103.8995685 1.411084799999983)",,service,,,,,,,,,,,
3763,5683978637,5266887102,0,544898891,False,201.43400000000003,"LINESTRING (103.8993747 1.411169699999987, 103.8992178 1.411238399999987, 103.8991622 1.411252399999996, 103.8990878 1.411257799999997, 103.8990207 1.411259099999996, 103.8989711 1.411268500000002, 103.8985594 1.411444799999988, 103.8985359 1.411466299999988, 103.8984963 1.411520599999997, 103.8984682 1.411590999999979, 103.8984641 1.411671399999979, 103.8984708 1.411721699999986, 103.8984896 1.411759899999993, 103.8985191 1.411801399999995, 103.8985413 1.411829599999983, 103.8985808 1.411903299999992, 103.8986093 1.411995199999995, 103.89862 1.412123499999993, 103.8986231 1.412160799999989, 103.898617 1.412171499999981, 103.8986687 1.412311599999987)",,service,,,,,,,,,,,
3764,5683978638,5683978637,0,596750042,False,80.773,"LINESTRING (103.8996926 1.411822899999987, 103.8993747 1.411169699999987)",,service,,,,,,,,,,,
3765,5683978639,4005076092,0,"[596750043, 397728869]",False,92.368,"LINESTRING (103.899411 1.412616599999992, 103.8998324 1.412382099999996, 103.8999715 1.412701699999998)",,service,,,,,driveway,,,,,,
3766,5184594329,3849482161,0,534644338,False,43.255,"LINESTRING (103.9100282 1.406798099999987, 103.9099319 1.406421200000003)",,footway,,,,,,,,yes,,,
3767,5184594329,6444127762,0,163788986,False,470.9629999999999,"LINESTRING (103.9100282 1.406798099999987, 103.9102538 1.406744299999995, 103.9104335 1.406677299999982, 103.9107198 1.406541899999984, 103.9108989 1.406445399999985, 103.9110531 1.406358199999987, 103.9111631 1.406276399999978, 103.9112905 1.406154399999982, 103.9115393 1.405917199999986, 103.9117236 1.405713299999995, 103.9118269 1.405585999999992, 103.9118993 1.405465299999987, 103.9119959 1.405327199999989, 103.9121421 1.405101999999991, 103.9123191 1.404868699999987, 103.9125296 1.404652799999988, 103.9127241 1.404482599999978, 103.9127892 1.404420899999993, 103.9128334 1.404384700000003, 103.9128891 1.404346499999997, 103.9132028 1.404142499999979)",Punggol Waterway,cycleway,,,,,,yes,,,,,
3768,5681488321,5681062015,0,646888494,False,76.079,"LINESTRING (103.8935238 1.393911699999983, 103.8937563 1.394555199999987)",,service,,2,,,,,,,,,
3769,5681488322,5006624292,0,301503803,False,27.784,"LINESTRING (103.9240939 1.393465699999983, 103.9239186 1.393643799999998)",Lorong Halus Park Connector,cycleway,,,,,,,,,,,
3770,5681488322,1988168675,0,188189164,False,84.158,"LINESTRING (103.9240939 1.393465699999983, 103.9242525 1.393640499999978, 103.9243214 1.393650399999998, 103.9243405 1.393822899999972, 103.924617 1.393796099999986)",,path,,,,,,,,,,,
3771,5681488322,5218641608,0,301503803,False,173.711,"LINESTRING (103.9240939 1.393465699999983, 103.9247431 1.392817299999982, 103.9252072 1.392369499999991)",Lorong Halus Park Connector,cycleway,,,,,,,,,,,
3772,5184594373,1754665300,0,164025200,False,31.223,"LINESTRING (103.9034857 1.411545099999999, 103.9034443 1.411495099999987, 103.9034276 1.411443499999977, 103.9034186 1.41128209999999)",,cycleway,,,,,,,,,,,
3773,5184594373,1754665306,0,534644339,False,52.495,"LINESTRING (103.9034857 1.411545099999999, 103.9035898 1.411531999999992, 103.9036529 1.411523899999989, 103.903736 1.411494399999998, 103.9037991 1.411458199999984, 103.9039184 1.411379800000002)",,footway,,,,,,,,,,,
3774,5184594373,1754690319,0,164025200,False,76.63,"LINESTRING (103.9034857 1.411545099999999, 103.9035268 1.411570199999983, 103.9035771 1.411585599999988, 103.903624 1.411602999999993, 103.9037132 1.411666699999998, 103.9037521 1.4116841, 103.903787 1.411686799999987, 103.9038923 1.4116841, 103.904137 1.41165899999997)",,cycleway,,,,,,,,,,,
3775,5184594389,3849482168,0,381783544,False,113.65,"LINESTRING (103.9020659 1.411893299999989, 103.9020731 1.411930199999987, 103.9020932 1.411989099999988, 103.902141 1.412037999999994, 103.902369 1.412139999999992, 103.902454 1.412159000000004, 103.902515 1.412154999999986, 103.9025867 1.412143299999989, 103.9026296 1.412108499999997, 103.9026926 1.412090999999991, 103.9027651 1.41209369999998, 103.9028428 1.41211249999998, 103.9028898 1.412101799999987, 103.902932 1.412056199999989)",,footway,,,,,,,,,,,
3776,5184594389,1748996472,0,534644340,False,172.255,"LINESTRING (103.9020659 1.411893299999989, 103.9019094 1.411856399999992, 103.9018303 1.411854399999988, 103.90166 1.411865099999985, 103.9015326 1.411899999999986, 103.9013877 1.411981099999994, 103.9011262 1.412223799999986, 103.90109 1.412265299999987, 103.9010592 1.412334999999996, 103.9010458 1.412384599999988, 103.9010243 1.412435599999993, 103.9009613 1.412489199999996, 103.9008195 1.412570099999993)",,footway,,,,,,,,,,,
3777,5184594390,5184594402,2,534644341,False,86.53499999999998,"LINESTRING (103.9026965 1.411142899999994, 103.9028496 1.410927299999994, 103.9028616 1.410883099999993, 103.9028576 1.410840199999987, 103.9028335 1.41079459999999, 103.9027838 1.410766400000004, 103.9027235 1.410767800000001, 103.9026833 1.410787899999997, 103.9026538 1.410821399999987, 103.9026162 1.410878999999996, 103.9026075 1.410976199999989)",,footway,,,,,,,,,,,
3778,5184594401,3849482168,0,163788986,False,121.40899999999999,"LINESTRING (103.9027542 1.411226899999995, 103.9026269 1.411431399999993, 103.9025773 1.411556099999983, 103.9025572 1.411637899999993, 103.9025546 1.411722299999991, 103.9025732 1.411814599999982, 103.9026131 1.411892199999994, 103.9026564 1.411943599999987, 103.902696 1.41196299999999, 103.9027403 1.411972399999988, 103.9027738 1.411987800000003, 103.9028724 1.412040099999989, 103.902932 1.412056199999989)",Punggol Waterway,cycleway,,,,,,yes,,,,,
3779,5184594401,5184594390,0,534644341,False,11.331,"LINESTRING (103.9027542 1.411226899999995, 103.9026965 1.411142899999994)",,footway,,,,,,,,,,,
3780,5184594401,9990000104,0,5184594401_9990000104,False,659.1186988614205,"LINESTRING (103.9027542 1.411226899999995, 103.9028119 1.411134499999984, 103.9029488 1.410959499999997, 103.9030199 1.410846899999979, 103.9032184 1.41028379999998, 103.9032505 1.410155099999996, 103.9032437 1.409654299999991, 103.9032345 1.409429700000004, 103.9031862 1.409132099999995, 103.9031513 1.408972599999981, 103.9030613 1.408720499999995, 103.9029126 1.40838939999999, 103.9028308 1.408255299999991, 103.902749 1.408137299999984, 103.9026403 1.4080341, 103.902521 1.407950999999987, 103.9023547 1.407883899999991, 103.9022125 1.407874499999986, 103.9020918 1.407895999999993, 103.9019339 1.407960899999998, 103.9015211 1.408186799999984, 103.9014043 1.408263599999995, 103.9013139 1.408342499999981, 103.9011329 1.408483399999992, 103.9009183 1.408620099999989, 103.9004860765271 1.408827958114529)",Punggol Waterway,cycleway,,,,,,yes,,,,,
3781,5184594402,5184594390,1,534644341,False,21.295,"LINESTRING (103.9026075 1.410976199999989, 103.9026229 1.411035899999995, 103.9026965 1.411142899999994)",,footway,,,,,,,,,,,
3782,5184594406,3849482185,0,381783544,False,64.057,"LINESTRING (103.9021797 1.411128999999986, 103.9022434 1.410983599999976, 103.9022917 1.410931299999981, 103.902397 1.410817999999998, 103.902408 1.410733999999988, 103.9023633 1.410637)",,footway,,,,,,,,,,,
3783,5184594406,5184594389,0,381783544,False,87.349,"LINESTRING (103.9021797 1.411128999999986, 103.9021106 1.41128659999999, 103.9020891 1.411354999999999, 103.902088 1.411423999999993, 103.902102 1.41158399999999, 103.902099 1.411698999999979, 103.902072 1.41184899999999, 103.9020659 1.411893299999989)",,footway,,,,,,,,,,,
3784,5184594406,5184594402,0,534644342,False,52.644999999999996,"LINESTRING (103.9021797 1.411128999999986, 103.902415 1.411110999999988, 103.9024781 1.411082799999996, 103.9025545 1.411030499999989, 103.9026075 1.410976199999989)",,footway,,,,,,,,,,,
3785,6498066930,6498066940,1,692256805,True,77.97,"LINESTRING (103.9122249 1.397005, 103.9123493 1.396894500000001, 103.912355 1.396887799999991, 103.9123573 1.396878099999994, 103.9123546 1.396867999999981, 103.9122212 1.396686999999992, 103.9121682 1.396617999999992, 103.9121515 1.396604599999982, 103.9121347 1.396602599999992, 103.9121179 1.396612599999996, 103.9120076 1.396692099999995)",,service,,,,,,,,,,,
3786,6498066930,9990000093,0,6498066930_9990000093,True,32.632399805056046,"LINESTRING (103.9122249 1.397005, 103.9120577223268 1.396764273386325)",Edgedale Plains,residential,40,2,,,,,,,,,
