,u,v,key,osmid,lanes,highway,oneway,length,geometry,service,name,maxspeed,width,bridge,tunnel,access,ref,junction
7115,5218598441,5218598442,0,539284325,2,service,False,14.859,"LINESTRING (103.9129466 1.4060612, 103.9128349 1.4061346)",driveway,,,,,,,,
7116,5218598441,5680854098,0,539284327,2,service,False,126.738,"LINESTRING (103.9129466 1.4060612, 103.9130689 1.4062176, 103.9131034 1.4062459, 103.9131468 1.406253, 103.9131892 1.4062433, 103.9138254 1.405743)",driveway,,,,,,,,
7117,5218598441,5218598453,0,646689472,2,service,False,95.626,"LINESTRING (103.9129466 1.4060612, 103.9128529 1.4059412, 103.91282 1.4059004, 103.9127959 1.4058642, 103.9127489 1.4057629, 103.9127241 1.405716, 103.9124475 1.4053646)",driveway,,,,,,,,
7118,1538375210,5219979665,0,645342280,2,service,False,24.825,"LINESTRING (103.8831968 1.4089621, 103.882985 1.4088913)",,,,,,,private,,
7119,1538375210,5219979669,0,539457293,,service,True,31.735999999999997,"LINESTRING (103.8831968 1.4089621, 103.8831881 1.4088272, 103.8831912 1.408677)",,,,,,,private,,
7120,1538375210,1538375386,0,645342281,2,service,False,649.0440000000001,"LINESTRING (103.8831968 1.4089621, 103.8832868 1.4090134, 103.8834281 1.4091069, 103.8835399 1.4091973, 103.8836344 1.4092959, 103.8837503 1.4094473, 103.8845484 1.4108092, 103.8846446 1.4109168, 103.8847547 1.4109857, 103.8849325 1.4110375, 103.8851091 1.4110348, 103.8852601 1.4109858, 103.8856387 1.4107803, 103.8857566 1.4107407, 103.8858582 1.4107245, 103.8859762 1.4107283, 103.887917 1.4108526)",,,,,,,private,,
7121,5218598442,5218598455,0,263926705,2,residential,True,94.755,"LINESTRING (103.9128349 1.4061346, 103.9123351 1.4054443)",,Edgefield Plains,50,,,,,,
7122,5218598442,5218598441,0,539284325,2,service,False,14.859,"LINESTRING (103.9128349 1.4061346, 103.9129466 1.4060612)",driveway,,,,,,,,
7123,242941483,369154126,0,75110245,,secondary,True,9.471,"LINESTRING (103.8985127 1.3830445, 103.8985761 1.3829876)",,Sengkang East Avenue,50,,,,,,
7124,242941483,4593677839,0,617971384,2,secondary,True,34.038,"LINESTRING (103.8985127 1.3830445, 103.8987633 1.3832204)",,Punggol Road,60,,,,,,
7125,5256240685,4715317285,0,"[448937562, 33263143]","['3', '1']",tertiary,True,56.795,"LINESTRING (103.9023782 1.3858863, 103.9021732 1.385991, 103.9019193 1.3861107)",,Rivervale Lane,50,,,,,,
7126,242941481,242941483,0,75110233,,secondary,True,16.218,"LINESTRING (103.8983965 1.3829563, 103.8985127 1.3830445)",,Punggol Road,60,,,,,,
7127,242941481,4459074757,0,448937568,2,secondary,True,32.778,"LINESTRING (103.8983965 1.3829563, 103.8981826 1.3831592)",,Sengkang East Avenue,50,,,,,,
7128,3089243699,5264460241,0,645281494,2,secondary,False,112.861,"LINESTRING (103.885858 1.4235941, 103.8849796 1.4241031)",,Seletar West Link,50,,,,,,
7129,3089243699,3089255524,0,"[655705178, 633161765, 655705430]","['4', '3', '2']",secondary,True,242.743,"LINESTRING (103.885858 1.4235941, 103.8860104 1.4235769, 103.8864916 1.4233603, 103.8873357 1.4228622, 103.8877985 1.4226199)",,Seletar North Link,50,,,,,,
7130,5256240692,5256240685,0,33263143,1,tertiary,True,38.586,"LINESTRING (103.9026901 1.385734, 103.9023782 1.3858863)",,Rivervale Lane,50,,,,,,
7131,5256240692,5256240685,1,543735156,1,service,True,45.029,"LINESTRING (103.9026901 1.385734, 103.9026142 1.3857113, 103.90258 1.385706, 103.9025498 1.385708, 103.902464 1.3857448, 103.9024472 1.3857583, 103.9024305 1.3857784, 103.9023782 1.3858863)",,,,,,,,,
7132,5218598453,5218598455,0,539284329,2,service,False,15.318,"LINESTRING (103.9124475 1.4053646, 103.9123351 1.4054443)",driveway,,,,,,,,
7133,5218598453,5218598454,0,646690444,2,service,False,38.346,"LINESTRING (103.9124475 1.4053646, 103.9127288 1.405165)",driveway,,,,,,,,
7134,5218598453,5218598441,0,646689472,2,service,False,95.62599999999998,"LINESTRING (103.9124475 1.4053646, 103.9127241 1.405716, 103.9127489 1.4057629, 103.9127959 1.4058642, 103.91282 1.4059004, 103.9128529 1.4059412, 103.9129466 1.4060612)",driveway,,,,,,,,
7135,5218598454,5218598453,0,646690444,2,service,False,38.346,"LINESTRING (103.9127288 1.405165, 103.9124475 1.4053646)",driveway,,,,,,,,
7136,5218598455,5218598453,0,539284329,2,service,False,15.318,"LINESTRING (103.9123351 1.4054443, 103.9124475 1.4053646)",driveway,,,,,,,,
7137,5218598455,3865151270,0,"[534660615, 534660616, 652380874, 263926705, 476165174]","['4', '2']",residential,True,212.752,"LINESTRING (103.9123351 1.4054443, 103.9122185 1.4052709, 103.9118443 1.4047655, 103.9116123 1.4044598, 103.9115042 1.4042849, 103.9112305 1.4038829)",,Edgefield Plains,"['40', '50']",,yes,,,,
7138,5218598456,5218598457,0,539284342,2,service,False,11.91,"LINESTRING (103.9165704 1.4032839, 103.9164857 1.4033495)",driveway,,,,,,,,
7139,5218598456,4010873523,0,672264813,2,residential,True,26.88,"LINESTRING (103.9165704 1.4032839, 103.9167071 1.4034833)",,Edgedale Plains,50,,,,,,
7140,5218598457,5218598456,0,539284342,2,service,False,11.91,"LINESTRING (103.9164857 1.4033495, 103.9165704 1.4032839)",driveway,,,,,,,,
7141,5218598457,5218598469,0,539284333,2,service,False,205.317,"LINESTRING (103.9164857 1.4033495, 103.916547 1.4034464, 103.9166192 1.4035439, 103.9166406 1.4035806, 103.9166421 1.4035991, 103.9166367 1.4036168, 103.9166244 1.4036306, 103.9163502 1.4038501, 103.9163155 1.4038593, 103.9162878 1.4038601, 103.9162639 1.4038547, 103.9160302 1.4036828, 103.9159859 1.4036665, 103.9159392 1.4036642, 103.9159123 1.4036735, 103.9154138 1.4040668, 103.9154027 1.4040902)",driveway,,,,,,,,
7142,5218598457,5218598490,0,646650900,2,service,False,61.956999999999994,"LINESTRING (103.9164857 1.4033495, 103.9164403 1.4032777, 103.9163874 1.4032188, 103.9163183 1.4031609, 103.9162623 1.4030879, 103.9162167 1.4030207, 103.916156 1.402906)",driveway,,,,,,,,
7143,7232298551,5177326137,0,775198980,2,service,False,5.074,"LINESTRING (103.8996573 1.3901194, 103.8996734 1.3901621)",,,,,,,,,
7144,7232298551,7232248253,0,775839195,1,residential,True,15.401,"LINESTRING (103.8996573 1.3901194, 103.8995257 1.3901627)",,Compassvale Walk,40,,,,,,
7145,7232298552,7232248260,0,775198982,,service,False,6.189,"LINESTRING (103.9000052 1.3900636, 103.899987 1.390011)",,,,,,,,,
7146,7232298552,5256324764,0,"[640013554, 775199831]",1,residential,True,147.796,"LINESTRING (103.9000052 1.3900636, 103.9001124 1.3900318, 103.9003061 1.389948, 103.9004427 1.3898716, 103.9005252 1.3897862, 103.9006117 1.3896521, 103.9006499 1.3895191, 103.9006525 1.3894787, 103.9006528 1.3894479, 103.9006506 1.389387, 103.900615 1.3892505, 103.9005691 1.3890973)",,Compassvale Walk,40,,,,,,
7147,7232298556,4598855743,0,775198983,,residential,False,53.014,"LINESTRING (103.9005185 1.3890036, 103.9004132 1.3885386)",,Compassvale Walk,50,,,,,,
7148,7232298556,7232371635,0,775202642,1,residential,True,11.641,"LINESTRING (103.9005185 1.3890036, 103.9005398 1.3891061)",,Compassvale Walk,40,,,,,,
7149,5177282038,5177282039,0,533688231,,service,False,22.521,"LINESTRING (103.9028007 1.4022792, 103.9026262 1.4023821)",,,,,,,,,
7150,5177282038,5177282030,0,646216424,,service,False,2.921,"LINESTRING (103.9028007 1.4022792, 103.902788 1.4022562)",,,,,,,,,
7151,5177282038,5177279650,0,"[533688216, 646216423]",,service,False,165.622,"LINESTRING (103.9028007 1.4022792, 103.9031225 1.4028633, 103.903168 1.4029318, 103.9031926 1.4029503, 103.9032209 1.4029584, 103.9032519 1.4029588, 103.9032773 1.4029526, 103.9038204 1.4026469)",,,,,,,,,
7152,369163840,4478225238,0,450926024,,secondary,True,14.574,"LINESTRING (103.8979284 1.3919003, 103.8980515 1.3918552)",,Sengkang East Way,60,,,,,,
7153,369163840,3063316239,0,627967107,2,tertiary,True,23.909,"LINESTRING (103.8979284 1.3919003, 103.8979907 1.3921061)",,Compassvale Road,50,,,,,,
7154,5218598469,5680854344,0,596270005,,service,False,49.196,"LINESTRING (103.9154027 1.4040902, 103.9150845 1.4037827)",,,,,,,,,
7155,5218598469,5218598457,0,539284333,2,service,False,205.317,"LINESTRING (103.9154027 1.4040902, 103.9154138 1.4040668, 103.9159123 1.4036735, 103.9159392 1.4036642, 103.9159859 1.4036665, 103.9160302 1.4036828, 103.9162639 1.4038547, 103.9162878 1.4038601, 103.9163155 1.4038593, 103.9163502 1.4038501, 103.9166244 1.4036306, 103.9166367 1.4036168, 103.9166421 1.4035991, 103.9166406 1.4035806, 103.9166192 1.4035439, 103.916547 1.4034464, 103.9164857 1.4033495)",driveway,,,,,,,,
7156,5218598469,5433803357,0,646634546,2,service,False,142.586,"LINESTRING (103.9154027 1.4040902, 103.9154027 1.4041094, 103.9154074 1.4041281, 103.9155848 1.4043469, 103.9155895 1.4043592, 103.9155889 1.4043709, 103.9155831 1.4043849, 103.9152217 1.4046603, 103.9152019 1.4046661, 103.9151814 1.4046638, 103.9151645 1.4046545, 103.9150028 1.4044292, 103.9149179 1.4043307)",driveway,,,,,,,,
7157,6214835786,3063315453,0,667136532,2,residential,False,15.943,"LINESTRING (103.8900796 1.3920945, 103.8900278 1.3919608)",,Anchorvale Link,40,,,,,,
7158,6214835786,242966843,0,"[546384216, 546384214, 546384215]",1,residential,True,78.258,"LINESTRING (103.8900796 1.3920945, 103.890078 1.3921162, 103.8900753 1.3921552, 103.8900718 1.3922048, 103.8902158 1.3926211, 103.8903085 1.3927425)",,Anchorvale Link,40,,,,,,
7159,6769999448,5218833647,0,721679623,,service,False,5.8,"LINESTRING (103.902511 1.4103835, 103.9024679 1.4104129)",,,,,,,,,
7160,6769999448,3849482178,0,721679624,1,service,True,19.792,"LINESTRING (103.902511 1.4103835, 103.9025322 1.4103845, 103.902663 1.410298)",,,,,,,,,
7161,5218598490,5218598457,0,646650900,2,service,False,61.956999999999994,"LINESTRING (103.916156 1.402906, 103.9162167 1.4030207, 103.9162623 1.4030879, 103.9163183 1.4031609, 103.9163874 1.4032188, 103.9164403 1.4032777, 103.9164857 1.4033495)",driveway,,,,,,,,
7162,5218598490,5433803343,0,"[722573713, 563908980]",2,service,False,99.00800000000001,"LINESTRING (103.916156 1.402906, 103.9159452 1.403006, 103.9156115 1.4031352, 103.9155672 1.4031445, 103.9155176 1.4031097, 103.9155096 1.4030829, 103.9155538 1.4029233)",driveway,,,,,,,,
7163,5218598490,5433803340,0,"[722573714, 646322892]",2,service,False,27.618000000000002,"LINESTRING (103.916156 1.402906, 103.9161023 1.4027759, 103.9161117 1.4027236, 103.9161375 1.4026756)",driveway,,,,,,,,
7164,5177282044,5177282041,0,"[533688235, 533688236, 533688237]",,service,False,328.76899999999995,"LINESTRING (103.9012311 1.4025802, 103.9017564 1.403558, 103.9017628 1.4035691, 103.9017833 1.4035831, 103.9018095 1.4035924, 103.9018341 1.4035959, 103.901865 1.4035889, 103.9026665 1.4031466, 103.9026752 1.4031372, 103.9026817 1.4031262, 103.9026852 1.4031081, 103.9026842 1.403092, 103.902588 1.4028964, 103.9025849 1.4028748, 103.9025849 1.4028594, 103.902591 1.4028047, 103.9025903 1.4027901, 103.9025787 1.4027517, 103.9024606 1.4025137, 103.9023996 1.4024117)",,,,,,,,,
7165,5218598494,5433801454,0,"[534666320, 35091881, 534666319]",2,residential,True,139.34199999999998,"LINESTRING (103.9162513 1.4026332, 103.9161164 1.4024555, 103.9157745 1.4019854, 103.9155049 1.4016265)",,Edgedale Plains,50,,yes,,,,
7166,5218598495,6650221220,0,"[539284345, 707688879]",2,service,False,44.603,"LINESTRING (103.9189923 1.4017988, 103.9188476 1.4019084, 103.9186706 1.4020385)",driveway,,,,,,,,
7167,242941536,375774643,0,74953831,,secondary,True,8.122,"LINESTRING (103.9015947 1.3862324, 103.9016198 1.386301)",,Punggol Road,60,,,,,,
7168,242941536,4459074685,0,448937450,2,tertiary,True,28.325,"LINESTRING (103.9015947 1.3862324, 103.901358 1.3863267)",,Compassvale Drive,50,,,,,,
7169,5218598508,5218598509,0,539284347,2,service,False,17.372,"LINESTRING (103.9199941 1.4000455, 103.9198624 1.4001296)",driveway,,,,,,,,
7170,5218598508,2274880365,0,"[463494896, 715626228]",2,primary,True,65.418,"LINESTRING (103.9199941 1.4000455, 103.9201491 1.4002601, 103.9201673 1.4003807, 103.9201903 1.4004502, 103.9202277 1.4004908, 103.9202969 1.4005149)",,Punggol East,50,,,,,,
7171,5218598509,5218598508,0,539284347,2,service,False,17.372,"LINESTRING (103.9198624 1.4001296, 103.9199941 1.4000455)",driveway,,,,,,,,
7172,5218598509,5433803334,0,"[722504806, 722504807, 722504808, 722504809, 539284348]",2,service,False,177.779,"LINESTRING (103.9198624 1.4001296, 103.9199268 1.4002316, 103.9199876 1.400314, 103.9199953 1.4003286, 103.92005 1.4005643, 103.9200508 1.4006004, 103.9200454 1.4006251, 103.9200346 1.4006466, 103.9198074 1.4008438, 103.9197902 1.4008478, 103.9197743 1.4008412, 103.9196308 1.4006911, 103.9196155 1.4006885, 103.9196013 1.4006924, 103.9192633 1.4010021)",driveway,,,,,,,,
7173,5218598509,5433803337,0,"[722504810, 646630110]",2,service,False,101.716,"LINESTRING (103.9198624 1.4001296, 103.9196972 1.3998681, 103.9196811 1.3998574, 103.9196634 1.3998527, 103.9196426 1.3998566, 103.919323 1.4000945, 103.9194269 1.4002004)",driveway,,,,,,,,
7174,242966131,369150246,0,536039204,1,residential,False,16.684,"LINESTRING (103.8883045 1.3879332, 103.8882197 1.3878094)",,Anchorvale Link,40,,,,,,
7175,242966131,5015085328,0,624302150,2,secondary,True,27.738,"LINESTRING (103.8883045 1.3879332, 103.8885123 1.3877951)",,Sengkang East Avenue,50,,,,,,
7176,242966131,5278671019,0,624302151,3,residential,False,6.896,"LINESTRING (103.8883045 1.3879332, 103.8883395 1.3879844)",,Anchorvale Link,40,,,,,,
7177,6193798782,5264104414,0,624302999,2,service,False,7.838,"LINESTRING (103.8868577 1.3885819, 103.8869118 1.3886271)",,,,,,,,,
7178,6193798782,5264104406,0,"[544584931, 624302999]",2,service,False,117.49099999999999,"LINESTRING (103.8868577 1.3885819, 103.8868415 1.3885684, 103.8867791 1.3885603, 103.8867322 1.3885603, 103.8861595 1.3889384, 103.8861206 1.3889478, 103.8860723 1.3889451, 103.8860455 1.3889371, 103.8859583 1.3888499)",,,,,,,,,
7179,6193798782,6191064923,0,"[661610832, 661298834, 661298835, 661298836, 661298837, 661298838, 661298839, 661298840]",,"['steps', 'footway']",False,192.05199999999996,"LINESTRING (103.8868577 1.3885819, 103.886001 1.3891146, 103.8860181 1.3891429, 103.8858324 1.3892644, 103.885859 1.3893047, 103.8859262 1.3894069, 103.8859544 1.3894515, 103.8861081 1.3893521, 103.8861205 1.389373, 103.8861364 1.3894019)",,,,,yes,building_passage,,,
7180,5178392191,4004999716,0,"[231414426, 776661342]",2,residential,True,65.374,"LINESTRING (103.8950709 1.4036522, 103.8953769 1.403599, 103.8956501 1.4035503)",,Punggol Field,50,,,,,,
7181,5178392194,3905780734,0,582392192,3,residential,True,33.374,"LINESTRING (103.8948543 1.4039893, 103.8948381 1.4036896)",,Sumang Walk,50,,,,,,
7182,5178392194,5178392191,0,533821480,1,residential,True,46.563,"LINESTRING (103.8948543 1.4039893, 103.8948901 1.4038565, 103.8949252 1.4037717, 103.894964 1.4037281, 103.8950709 1.4036522)",,,50,,,,,,
7183,5178392195,3905780732,0,"[620512932, 704905446, 534631116, 534994105, 534994108]","['3', '2']",residential,True,293.36600000000004,"LINESTRING (103.8947783 1.4039029, 103.8949705 1.405059, 103.8949825 1.4051299, 103.8950846 1.4057978, 103.8951395 1.4061759, 103.895186 1.4065094)",,Sumang Walk,50,,,,,,
7184,242941570,369164641,0,160443488,,secondary,True,11.433,"LINESTRING (103.9014441 1.3909671, 103.9014304 1.391069)",,Punggol Road,60,,,,,,
7185,242941570,3063312955,0,617971383,2,secondary,True,35.367,"LINESTRING (103.9014441 1.3909671, 103.9011263 1.3909822)",,Sengkang East Way,60,,,,,,
7186,6847020677,6847020678,0,731030218,2,service,False,44.758,"LINESTRING (103.9036998 1.3884826, 103.9039118 1.3888248)",,,,,,,,,
7187,6847020677,5178381737,0,"[627993171, 646839947]",2,service,False,64.519,"LINESTRING (103.9036998 1.3884826, 103.9036354 1.3885161, 103.9034528 1.3885986, 103.9031596 1.388691)",,,,,,,,,
7188,6847020677,5178381738,0,731030221,2,service,False,78.594,"LINESTRING (103.9036998 1.3884826, 103.9038404 1.3884095, 103.9040681 1.388266, 103.9042875 1.3880931)",,,,,,,,,
7189,6847020678,6847020677,0,731030218,2,service,False,44.758,"LINESTRING (103.9039118 1.3888248, 103.9036998 1.3884826)",,,,,,,,,
7190,6847020678,6847020680,0,731030222,2,service,False,23.2,"LINESTRING (103.9039118 1.3888248, 103.903712 1.3888851)",,,,,,,,,
7191,6847020678,6901715200,0,737198718,2,service,False,8.31,"LINESTRING (103.9039118 1.3888248, 103.9039838 1.3888047)",,,,,,,,,
7192,5178392199,3905780733,0,582392190,3,residential,True,29.326,"LINESTRING (103.8944827 1.4037389, 103.8947437 1.4037005)",,Punggol Field,50,,,,,,
7193,5178392199,5178392195,0,533821481,3,residential,True,39.408,"LINESTRING (103.8944827 1.4037389, 103.8946242 1.4037597, 103.8947097 1.4038281, 103.8947467 1.4038612, 103.8947783 1.4039029)",,,50,,,,,,
7194,5178392200,4004974094,0,629342812,1,residential,True,69.39,"LINESTRING (103.8945508 1.4036446, 103.8939345 1.4037437)",,Punggol Field,50,,,,,,
7195,5252529800,5252529803,0,538815779,2,service,False,79.255,"LINESTRING (103.9037696 1.38438, 103.9036207 1.3840234, 103.9035858 1.383955, 103.9034916 1.3838573, 103.9034638 1.3838405, 103.9033942 1.3837983)",,,,,,,,,
7196,411679981,411102677,0,74953813,3,residential,True,13.259,"LINESTRING (103.9037633 1.4043804, 103.9038275 1.4044809)",,Punggol Place,50,,,,,,
7197,411679981,4427352394,0,445282965,3,tertiary,True,30.22,"LINESTRING (103.9037633 1.4043804, 103.9035255 1.4045121)",,Punggol Central,60,,,,,,
7198,5252529803,2473143230,0,239536360,,footway,False,17.549,"LINESTRING (103.9033942 1.3837983, 103.9033442 1.383948)",,,,,,,,,
7199,5252529803,2473143232,0,239536360,,footway,False,40.400999999999996,"LINESTRING (103.9033942 1.3837983, 103.9034162 1.3837366, 103.903528 1.383691, 103.9035622 1.3836771, 103.9036617 1.3835783)",,,,,,,,,
7200,5252529803,5252529800,0,538815779,2,service,False,79.25500000000001,"LINESTRING (103.9033942 1.3837983, 103.9034638 1.3838405, 103.9034916 1.3838573, 103.9035858 1.383955, 103.9036207 1.3840234, 103.9037696 1.38438)",,,,,,,,,
7201,5252529803,5214819200,0,"[538815779, 681136478]",2,service,False,96.006,"LINESTRING (103.9033942 1.3837983, 103.9028014 1.3840158, 103.9025818 1.3840912)",,,,,,,,,
7202,5178392204,3905778593,0,582392186,3,residential,True,28.264,"LINESTRING (103.8947049 1.4033667, 103.8947374 1.4036188)",,Sumang Walk,50,,,,,,
7203,5178392204,5178392203,0,533821482,1,residential,True,19.878,"LINESTRING (103.8947049 1.4033667, 103.8946997 1.403402, 103.8946769 1.4034757, 103.8946509 1.4035363)",,,50,,,,,,
7204,5178392205,3905778923,0,582392188,3,residential,True,55.098,"LINESTRING (103.8953179 1.4035374, 103.894827 1.4036059)",,Punggol Field,50,,,,,,
7205,5178392205,5178392209,0,533821483,1,residential,True,62.88,"LINESTRING (103.8953179 1.4035374, 103.8951999 1.4035079, 103.8950564 1.4035266, 103.8949639 1.4035293, 103.8949089 1.4035092, 103.8948633 1.4034717, 103.8948023 1.4034067)",,,50,,,,,,
7206,5178392203,5680984299,0,646260388,,service,False,4.618,"LINESTRING (103.8946509 1.4035363, 103.8946109 1.4035251)",,,,,,,,,
7207,5178392203,5178392200,0,533821482,1,residential,True,16.571,"LINESTRING (103.8946509 1.4035363, 103.8946215 1.4035819, 103.8945915 1.4036135, 103.8945508 1.4036446)",,,50,,,,,,
7208,6847020680,6847020678,0,731030222,2,service,False,23.2,"LINESTRING (103.903712 1.3888851, 103.9039118 1.3888248)",,,,,,,,,
7209,6847020681,6901715200,0,731030223,2,service,False,34.932,"LINESTRING (103.9040915 1.3890996, 103.9040051 1.3888575, 103.9039962 1.3888295, 103.9039838 1.3888047)",,,,,,,,,
7210,5178392209,4004973154,0,397459104,2,residential,True,67.534,"LINESTRING (103.8948023 1.4034067, 103.8947249 1.4028043)",,Sumang Walk,50,,,,,,
7211,242966157,369149421,0,445716736,,secondary,True,9.825,"LINESTRING (103.8853662 1.3897878, 103.8854406 1.3897401)",,Sengkang East Avenue,50,,,,,,
7212,242966157,5278671139,0,447712927,2,tertiary,True,7.063,"LINESTRING (103.8853662 1.3897878, 103.8853995 1.3898419)",,Anchorvale Road,40,,,,,,
7213,1538375319,1538375337,0,539300985,,service,False,185.703,"LINESTRING (103.8893784 1.4103312, 103.8892353 1.4105736, 103.8892322 1.4105959, 103.8892392 1.410614, 103.8892515 1.4106274, 103.890365 1.4113525)",,,,,,,private,,
7214,1538375319,2383954098,0,"[630157536, 655137025, 761183173, 646205394, 539317434, 655137023]","['3', '4']",secondary,True,743.8450000000001,"LINESTRING (103.8893784 1.4103312, 103.8901715 1.4108486, 103.8902528 1.4109016, 103.8904402 1.4110238, 103.8914048 1.4116491, 103.8915919 1.4117835, 103.8917906 1.4119471, 103.8919836 1.4121692, 103.8920888 1.4123504, 103.8922636 1.4127031, 103.8924547 1.4132913, 103.8925636 1.4136389, 103.8926516 1.4139236, 103.8929918 1.4150515, 103.893062 1.4152843, 103.8931251 1.4154592)",,Seletar Link,60,,yes,,,,
7215,5467446937,5467446938,0,568273901,,service,False,25.986,"LINESTRING (103.8894149 1.3987059, 103.8893868 1.3984739)",,,,,,,,,
7216,5467446937,5256383220,0,627705616,2,service,False,37.265,"LINESTRING (103.8894149 1.3987059, 103.8890841 1.3987602)",,,,,,,,,
7217,5467446937,5707187227,0,627705617,2,service,False,38.718,"LINESTRING (103.8894149 1.3987059, 103.8895981 1.3986854, 103.8897606 1.3986636)",,,,,,,,,
7218,5467446938,5467446937,0,568273901,,service,False,25.986,"LINESTRING (103.8893868 1.3984739, 103.8894149 1.3987059)",,,,,,,,,
7219,5467446939,5431516479,0,568273903,,footway,False,7.326,"LINESTRING (103.8895702 1.3983331, 103.8896357 1.3983258)",,,,,,,,,
7220,1840905884,3593813204,0,173243172,2,residential,False,53.43899999999999,"LINESTRING (103.915834 1.3924432, 103.9159173 1.3924483, 103.915971 1.3924578, 103.9160304 1.3924792, 103.9160772 1.39251, 103.9161209 1.3925553, 103.9162156 1.392685)",,Tebing Lane,50,,,,,,
7221,1840905884,5218413691,0,"[465242464, 665482689]",2,residential,False,66.59700000000001,"LINESTRING (103.915834 1.3924432, 103.9157801 1.3925258, 103.9157354 1.3925705, 103.9153849 1.3928318)",,Tebing Lane,50,,,,,,
7222,1840905884,3593817002,0,"[665482688, 644432258, 173243146, 353574245]",2,residential,False,146.263,"LINESTRING (103.915834 1.3924432, 103.9158623 1.3923214, 103.9158559 1.3922524, 103.9158355 1.3921896, 103.9157991 1.3921024, 103.9157139 1.3919827, 103.9155259 1.391727, 103.9154794 1.3916906, 103.9154238 1.3916709, 103.9153604 1.3916691, 103.9153013 1.391689, 103.9151064 1.3918496)",,"['Punggol Field', 'Tebing Lane']",50,,,,,,
7223,368918172,5177295837,0,644683382,2,residential,False,48.714,"LINESTRING (103.9023044 1.3992664, 103.9019259 1.3994872)",,Punggol Place,40,,,,,,
7224,368918172,2274877857,0,693032929,1,residential,True,39.486000000000004,"LINESTRING (103.9023044 1.3992664, 103.9024984 1.399168, 103.9025509 1.39912, 103.9025635 1.3990547)",,Punggol Place,40,,,,,,
7225,4701920929,5680984237,0,512918151,3,tertiary,True,27.663,"LINESTRING (103.8949202 1.3958625, 103.8946835 1.3959393)",,Compassvale Street,50,,,,,,
7226,4701920929,5278671112,0,476708351,1,primary_link,True,26.235,"LINESTRING (103.8949202 1.3958625, 103.8948367 1.3958343, 103.8947386 1.3958015, 103.8947009 1.395778)",,,50,,,,,,
7227,368918178,368918172,0,35091916,1,residential,True,22.805999999999997,"LINESTRING (103.9023587 1.3990695, 103.9023451 1.3991535, 103.9023044 1.3992664)",,Punggol Place,40,,,,,,
7228,368918178,4598898423,0,645246524,2,service,False,23.012,"LINESTRING (103.9023587 1.3990695, 103.9022715 1.3990138, 103.902192 1.3989475)",driveway,,,,,,,,
7229,368918181,5256422836,0,636849866,3,residential,False,28.303,"LINESTRING (103.901586 1.4007421, 103.9014513 1.4005261)",,Punggol Place,40,,,,,,
7230,368918181,4598672197,0,"[704824587, 35091918]","['3', '2']",residential,True,54.384,"LINESTRING (103.901586 1.4007421, 103.9016799 1.4009352, 103.90181 1.4011768)",,Punggol Place,40,,,,,,
7231,242941606,242941626,0,448937542,3,secondary,True,42.444,"LINESTRING (103.9011966 1.3937647, 103.9013277 1.3941232)",,Punggol Road,60,,,,,,
7232,242941606,6192761657,0,302094705,1,secondary_link,True,30.336999999999996,"LINESTRING (103.9011966 1.3937647, 103.9012254 1.3939097, 103.9012156 1.3939928, 103.9012104 1.3940338)",,,50,,,,,,
7233,1840905895,4602349357,0,173243170,,service,False,95.14600000000002,"LINESTRING (103.9159571 1.392726, 103.915613 1.3929781, 103.915596 1.3929982, 103.915588 1.3930196, 103.9155855 1.3930379, 103.9155923 1.3930572, 103.9157662 1.3933029, 103.915792 1.3933336)",parking_aisle,CP,,,,,,,
7234,4701920933,4315525128,0,"[512918152, 476692297, 717470516]","['3', '4']",primary,True,93.719,"LINESTRING (103.8945262 1.3956435, 103.8944431 1.3953887, 103.8943809 1.395236, 103.8942453 1.3948491)",,Sengkang East Road,60,,,,,,
7235,1538375337,1538375319,0,539300985,,service,False,185.70299999999997,"LINESTRING (103.890365 1.4113525, 103.8892515 1.4106274, 103.8892392 1.410614, 103.8892322 1.4105959, 103.8892353 1.4105736, 103.8893784 1.4103312)",,,,,,,private,,
7236,3549216427,3549216428,0,348864386,1,service,True,9.638,"LINESTRING (103.9022004 1.3952649, 103.902262 1.3952039)",driveway,,,,,,,,
7237,3549216427,3549215597,0,627943569,2,service,False,20.790999999999997,"LINESTRING (103.9022004 1.3952649, 103.9021327 1.3951942, 103.902071 1.3951299)",driveway,,,,,,,,
7238,3549216427,5218670123,0,"[539292371, 627943571, 627943574, 681309337, 676595997]",2,service,False,199.79900000000004,"LINESTRING (103.9022004 1.3952649, 103.9023446 1.3954911, 103.9026162 1.3958893, 103.9027208 1.3960569, 103.9027647 1.3961122, 103.902813 1.3962096, 103.9028344 1.3963072, 103.9028221 1.3963781, 103.9027867 1.3964335, 103.9027636 1.3964566, 103.9026171 1.3965496, 103.9024262 1.3966707)",driveway,,,,,,,,
7239,3549216428,3786057736,0,74549037,2,secondary,True,37.913,"LINESTRING (103.902262 1.3952039, 103.9023761 1.3953012, 103.9025148 1.3954326)",,Punggol Road,60,,,,,,
7240,1840905904,5218413689,0,620514218,4,primary,True,39.303,"LINESTRING (103.9152363 1.3931292, 103.9150269 1.3928444)",,Punggol East,60,,,,,,
7241,1840905904,5218413691,0,539267637,1,residential,True,38.343999999999994,"LINESTRING (103.9152363 1.3931292, 103.9152534 1.3930261, 103.9152642 1.3929845, 103.9152788 1.3929445, 103.9153849 1.3928318)",,Tebing Lane,50,,,,,,
